,Date,term_5,term_20,term_60,acc_dist_index,chaikin_money_flow,ease_of_move,williams_r,rel_strength,predict_term_5,predict_term_20,predict_term_60
152,10/8/2019,5.0,5.0,6.0,4269796715.298802,-0.10120015792577422,-29906.685289496152,-72.48801926969786,40.73410092228848,5.0,5.0,6.0
153,10/9/2019,5.0,5.0,6.0,4289350306.5277514,-0.1540304543876989,5163.9476192440725,-58.48181822579162,44.837981847600744,5.0,5.0,6.0
154,10/10/2019,5.0,6.0,6.0,4346272206.508771,-0.13165223864818187,16170.068841561057,-43.631311864168836,48.04567745591021,5.0,5.0,6.0
155,10/11/2019,4.0,5.0,6.0,4280121069.7682476,-0.12426836334603202,44797.79872897952,-19.68913024158637,54.14358297805261,4.0,5.0,6.0
156,10/14/2019,4.0,5.0,6.0,4210484449.3294334,-0.12292621353067439,-2965.8635063146257,-19.8696265592014,53.5254268271127,4.0,5.0,6.0
157,10/15/2019,4.0,5.0,6.0,4304499177.137675,-0.14870159087397988,19364.218529410955,-6.923234518756309,57.745585401029764,2.0,4.0,6.0
158,10/16/2019,3.0,5.0,6.0,4308850261.99255,-0.1861075384195199,1884.4697113653028,-8.580906102650507,57.20791116138424,2.0,5.0,6.0
159,10/17/2019,2.0,4.0,6.0,4260713634.800678,-0.16509712867587598,2576.1812934198124,-6.844777305671484,57.652639616033554,2.0,4.0,6.0
160,10/18/2019,2.0,5.0,6.0,3971902864.6706448,-0.1347874898950509,-12624.837973563219,-25.41753942640598,51.48788591523889,2.0,5.0,6.0
161,10/21/2019,4.0,5.0,6.0,4098077748.531582,-0.12098874832485802,-4098.906837655991,-21.244984667254613,52.71127436604373,4.0,5.0,6.0
162,10/22/2019,4.0,5.0,6.0,3850341324.814148,-0.14552303114073709,3983.5836370924244,-24.117251750926357,51.74393013309524,4.0,5.0,6.0
163,10/23/2019,4.0,5.0,6.0,3892750882.1436477,-0.16871520409247742,-2678.672332164447,-29.190824195564847,52.82501980516162,4.0,5.0,6.0
164,10/24/2019,4.0,5.0,6.0,3851861329.076322,-0.16808151776480273,181.2857232154223,-32.089903118263294,52.04667037883971,4.0,5.0,6.0
165,10/25/2019,4.0,5.0,6.0,4000414646.265733,-0.12187862680259927,6134.248586134963,-16.53038951203767,55.810058656511146,4.0,5.0,6.0
166,10/28/2019,4.0,5.0,6.0,3968760666.670153,-0.12120648213312434,9944.47190072288,-8.404048198532326,58.835893965840135,4.0,5.0,6.0
167,10/29/2019,4.0,5.0,6.0,3834623390.070609,-0.09761309470940296,213.11734379772705,-11.298709451242818,58.21268376459129,4.0,5.0,6.0
168,10/30/2019,4.0,5.0,6.0,4026367222.8045425,-0.024069963741208834,-75.05073294223645,-3.4636044492380424,60.88236003189537,4.0,1.0,6.0
169,10/31/2019,4.0,5.0,6.0,4012126336.5214767,-0.07581506157913755,-4852.180397944868,-32.26991927709714,56.17145807531157,4.0,5.0,6.0
170,11/1/2019,4.0,5.0,6.0,4282810060.8375564,-0.0601411809519421,14483.588276577688,-0.011105848560913756,62.814588821747385,4.0,1.0,6.0
171,11/4/2019,4.0,4.0,6.0,4293630454.877434,-0.035928733789667905,9081.073900558997,-6.905866668233416,64.99213006488858,4.0,4.0,6.0
172,11/5/2019,3.0,4.0,6.0,4216825021.6632524,-0.010560902908501694,1758.1275575272507,-8.005550320977276,65.56965763388936,3.0,4.0,6.0
173,11/6/2019,4.0,4.0,6.0,4319964299.053858,0.006045799206526831,-1989.19592922356,-8.013861003730868,65.5669742156426,4.0,4.0,6.0
174,11/7/2019,3.0,4.0,6.0,4298586073.585459,-0.009341027640109746,15349.768479267905,-9.418684038464598,69.09714631691243,3.0,4.0,6.0
175,11/8/2019,4.0,4.0,6.0,4467676401.497905,0.03718104736947983,-2380.695856612012,-8.811377868295585,69.21723925263043,4.0,4.0,6.0
176,11/11/2019,4.0,4.0,6.0,4622914982.064735,0.08137758113681466,-2034.7430161977825,-7.844697756758996,69.42094473294347,2.0,4.0,6.0
177,11/12/2019,4.0,4.0,6.0,4586342652.963604,0.055962741438788856,5522.522184864499,-7.844697756758996,69.42094473294347,4.0,4.0,6.0
178,11/13/2019,4.0,4.0,6.0,4806792916.469492,0.09763581460332207,-495.2707092020435,-2.1918032378910124,71.39364440150719,4.0,4.0,6.0
179,11/14/2019,4.0,4.0,6.0,5018643529.922316,0.14627813077116508,1711.4074697975127,-2.7518453120062976,71.30602819014479,2.0,4.0,6.0
180,11/15/2019,3.0,2.0,6.0,5302363529.922316,0.257035239356373,10542.221193771853,-0.0,75.70113195438225,3.0,2.0,6.0
181,11/18/2019,2.0,2.0,6.0,5521266210.894573,0.27435116971529305,2299.5886934018154,-0.4230941195404251,76.25167289951222,4.0,2.0,6.0
182,11/19/2019,2.0,2.0,6.0,5374641222.067013,0.294958231615249,-1013.9304454937129,-13.32780048444838,70.62992324869302,2.0,4.0,6.0
183,11/20/2019,4.0,2.0,6.0,5455596112.11746,0.3018060390308444,-17723.358476020847,-28.41042705705459,64.93319081622985,4.0,2.0,0.0
184,11/21/2019,4.0,4.0,6.0,5447683973.296854,0.3094634680477455,-928.0000272569828,-47.071379266383175,62.306936534328585,4.0,4.0,6.0
185,11/22/2019,4.0,4.0,6.0,5583640977.143326,0.3106247375130407,3934.467568628366,-31.446611570664356,65.32050078712112,4.0,4.0,6.0
186,11/25/2019,2.0,4.0,6.0,5824756681.262438,0.36719239945559723,9538.58516685363,-3.4789311887696277,69.85178547391052,2.0,4.0,6.0
187,11/26/2019,2.0,2.0,6.0,5996847673.785291,0.4232186893158506,3231.84907870691,-3.87361424478391,71.03096865474478,2.0,2.0,6.0
188,11/27/2019,2.0,2.0,6.0,6151454356.507995,0.41869843003460777,1559.1977880181012,-1.669053245304478,71.93706926910907,2.0,2.0,6.0
189,11/29/2019,2.0,2.0,0.0,6058657341.726208,0.4155241037291488,-2813.0481199483147,-18.798173341586224,66.02067063917472,2.0,2.0,0.0
190,12/2/2019,2.0,2.0,0.0,5823043589.855506,0.31491693362760925,-18674.847664767287,-66.68095566664732,54.51215601119449,2.0,2.0,0.0
